"","Date","dinflow","Alt"
"6280",1945-01-31,"15822.903770748841","ALT2 v1 090723 woTUCP"
"6281",1945-02-28,"69323.402114369921","ALT2 v1 090723 woTUCP"
"6282",1945-03-31,"29699.857030881562","ALT2 v1 090723 woTUCP"
"6283",1945-04-30,"20295.840480277577","ALT2 v1 090723 woTUCP"
"6284",1945-05-31,"16877.698100652069","ALT2 v1 090723 woTUCP"
"6285",1945-06-30,"16140.009945572632","ALT2 v1 090723 woTUCP"
"6286",1945-07-31,"19682.809543015479","ALT2 v1 090723 woTUCP"
"6287",1945-08-31,"16793.38181299662","ALT2 v1 090723 woTUCP"
"6288",1945-09-30,"13304.752044479061","ALT2 v1 090723 woTUCP"
"6289",1945-10-31,"13099.662672175175","ALT2 v1 090723 woTUCP"
"6290",1945-11-30,"19007.579730342972","ALT2 v1 090723 woTUCP"
"6291",1945-12-31,"90708.711800278004","ALT2 v1 090723 woTUCP"
"6292",1946-01-31,"61823.55734628658","ALT2 v1 090723 woTUCP"
"6293",1946-02-28,"29876.681704131192","ALT2 v1 090723 woTUCP"
"6294",1946-03-31,"28665.667195242011","ALT2 v1 090723 woTUCP"
"6295",1946-04-30,"21286.926743600594","ALT2 v1 090723 woTUCP"
"6296",1946-05-31,"17357.33202761718","ALT2 v1 090723 woTUCP"
"6297",1946-06-30,"16037.760840971323","ALT2 v1 090723 woTUCP"
"6298",1946-07-31,"23909.761775312967","ALT2 v1 090723 woTUCP"
"6299",1946-08-31,"18852.88093265926","ALT2 v1 090723 woTUCP"
"6300",1946-09-30,"13425.056187078215","ALT2 v1 090723 woTUCP"
"6301",1946-10-31,"13086.914118191284","ALT2 v1 090723 woTUCP"
"6302",1946-11-30,"14719.05236101606","ALT2 v1 090723 woTUCP"
"6303",1946-12-31,"17456.86636284001","ALT2 v1 090723 woTUCP"
"6304",1947-01-31,"12787.151835812894","ALT2 v1 090723 woTUCP"
"6305",1947-02-28,"20668.470532965388","ALT2 v1 090723 woTUCP"
"6306",1947-03-31,"20714.514300051393","ALT2 v1 090723 woTUCP"
"6307",1947-04-30,"16923.697264203409","ALT2 v1 090723 woTUCP"
"6308",1947-05-31,"14196.50059868573","ALT2 v1 090723 woTUCP"
"6309",1947-06-30,"13904.421693668282","ALT2 v1 090723 woTUCP"
"6310",1947-07-31,"12530.426422095952","ALT2 v1 090723 woTUCP"
"6311",1947-08-31,"9371.5906762163031","ALT2 v1 090723 woTUCP"
"6312",1947-09-30,"10602.729743993725","ALT2 v1 090723 woTUCP"
"6313",1947-10-31,"11296.364676363233","ALT2 v1 090723 woTUCP"
"6314",1947-11-30,"10134.995161526122","ALT2 v1 090723 woTUCP"
"6315",1947-12-31,"8860.89048207007","ALT2 v1 090723 woTUCP"
"6316",1948-01-31,"18634.287898978906","ALT2 v1 090723 woTUCP"
"6317",1948-02-29,"14169.897284082614","ALT2 v1 090723 woTUCP"
"6318",1948-03-31,"18285.930952953149","ALT2 v1 090723 woTUCP"
"6319",1948-04-30,"34034.662769875024","ALT2 v1 090723 woTUCP"
"6320",1948-05-31,"31192.62999891067","ALT2 v1 090723 woTUCP"
"6321",1948-06-30,"14649.195073172004","ALT2 v1 090723 woTUCP"
"6322",1948-07-31,"21324.401266532812","ALT2 v1 090723 woTUCP"
"6323",1948-08-31,"18119.564702398715","ALT2 v1 090723 woTUCP"
"6324",1948-09-30,"12538.534235436548","ALT2 v1 090723 woTUCP"
"6325",1948-10-31,"10779.923368177875","ALT2 v1 090723 woTUCP"
"6326",1948-11-30,"11946.902164185853","ALT2 v1 090723 woTUCP"
"6327",1948-12-31,"14519.962418767213","ALT2 v1 090723 woTUCP"
"6328",1949-01-31,"13721.626497348489","ALT2 v1 090723 woTUCP"
"6329",1949-02-28,"17209.306962541887","ALT2 v1 090723 woTUCP"
"6330",1949-03-31,"48983.203442091974","ALT2 v1 090723 woTUCP"
"6331",1949-04-30,"19012.398548595422","ALT2 v1 090723 woTUCP"
"6332",1949-05-31,"15221.637860680439","ALT2 v1 090723 woTUCP"
"6333",1949-06-30,"15435.494582247244","ALT2 v1 090723 woTUCP"
"6334",1949-07-31,"14289.087602565707","ALT2 v1 090723 woTUCP"
"6335",1949-08-31,"10122.377648078977","ALT2 v1 090723 woTUCP"
"6336",1949-09-30,"10284.272857179047","ALT2 v1 090723 woTUCP"
"6337",1949-10-31,"9046.1843418352855","ALT2 v1 090723 woTUCP"
"6338",1949-11-30,"9871.6885830482643","ALT2 v1 090723 woTUCP"
"6339",1949-12-31,"9516.4218355235989","ALT2 v1 090723 woTUCP"
"6340",1950-01-31,"29424.71521268395","ALT2 v1 090723 woTUCP"
"6341",1950-02-28,"45942.211398186082","ALT2 v1 090723 woTUCP"
"6342",1950-03-31,"21600.816064839124","ALT2 v1 090723 woTUCP"
"6343",1950-04-30,"22419.751849647681","ALT2 v1 090723 woTUCP"
"6344",1950-05-31,"17861.945429080024","ALT2 v1 090723 woTUCP"
"6345",1950-06-30,"15721.92314569122","ALT2 v1 090723 woTUCP"
"6346",1950-07-31,"21095.394814866166","ALT2 v1 090723 woTUCP"
"6347",1950-08-31,"14511.761884816495","ALT2 v1 090723 woTUCP"
"6348",1950-09-30,"11882.819725309433","ALT2 v1 090723 woTUCP"
"6349",1950-10-31,"13227.484228657471","ALT2 v1 090723 woTUCP"
"6350",1950-11-30,"55678.564288448397","ALT2 v1 090723 woTUCP"
"6351",1950-12-31,"126350.2352627754","ALT2 v1 090723 woTUCP"
"6352",1951-01-31,"87550.207361707988","ALT2 v1 090723 woTUCP"
"6353",1951-02-28,"81398.221468400036","ALT2 v1 090723 woTUCP"
"6354",1951-03-31,"39360.513053744922","ALT2 v1 090723 woTUCP"
"6355",1951-04-30,"20169.955884343053","ALT2 v1 090723 woTUCP"
"6356",1951-05-31,"17500.158440665578","ALT2 v1 090723 woTUCP"
"6357",1951-06-30,"18933.234851507084","ALT2 v1 090723 woTUCP"
"6358",1951-07-31,"24337.388659745084","ALT2 v1 090723 woTUCP"
"6359",1951-08-31,"21230.963028157821","ALT2 v1 090723 woTUCP"
"6360",1951-09-30,"18860.583428335722","ALT2 v1 090723 woTUCP"
"6361",1951-10-31,"16763.980711787379","ALT2 v1 090723 woTUCP"
"6362",1951-11-30,"16685.28092155627","ALT2 v1 090723 woTUCP"
"6363",1951-12-31,"45516.478816763891","ALT2 v1 090723 woTUCP"
"6364",1952-01-31,"114785.53052076399","ALT2 v1 090723 woTUCP"
"6365",1952-02-29,"108731.00974733084","ALT2 v1 090723 woTUCP"
"6366",1952-03-31,"81330.549355311072","ALT2 v1 090723 woTUCP"
"6367",1952-04-30,"59809.559764187848","ALT2 v1 090723 woTUCP"
"6368",1952-05-31,"58722.470171108733","ALT2 v1 090723 woTUCP"
"6369",1952-06-30,"28813.679216161709","ALT2 v1 090723 woTUCP"
"6370",1952-07-31,"22768.123662007714","ALT2 v1 090723 woTUCP"
"6371",1952-08-31,"21329.087287964856","ALT2 v1 090723 woTUCP"
"6372",1952-09-30,"23313.968218159102","ALT2 v1 090723 woTUCP"
"6373",1952-10-31,"16294.132381030628","ALT2 v1 090723 woTUCP"
"6374",1952-11-30,"17353.846153846167","ALT2 v1 090723 woTUCP"
"6375",1952-12-31,"43769.685608474902","ALT2 v1 090723 woTUCP"
"6376",1953-01-31,"103850.65409801387","ALT2 v1 090723 woTUCP"
"6377",1953-02-28,"29644.373474222106","ALT2 v1 090723 woTUCP"
"6378",1953-03-31,"24216.270958556543","ALT2 v1 090723 woTUCP"
"6379",1953-04-30,"26445.761004100354","ALT2 v1 090723 woTUCP"
"6380",1953-05-31,"23854.140957065069","ALT2 v1 090723 woTUCP"
"6381",1953-06-30,"21019.199279961227","ALT2 v1 090723 woTUCP"
"6382",1953-07-31,"24651.824905541645","ALT2 v1 090723 woTUCP"
"6383",1953-08-31,"21612.922198675653","ALT2 v1 090723 woTUCP"
"6384",1953-09-30,"25069.316961715293","ALT2 v1 090723 woTUCP"
"6385",1953-10-31,"14541.417390534623","ALT2 v1 090723 woTUCP"
"6386",1953-11-30,"15265.431235932871","ALT2 v1 090723 woTUCP"
"6387",1953-12-31,"15015.638715802868","ALT2 v1 090723 woTUCP"
"6388",1954-01-31,"29371.915176375122","ALT2 v1 090723 woTUCP"
"6389",1954-02-28,"56794.747177661367","ALT2 v1 090723 woTUCP"
"6390",1954-03-31,"39766.176872535063","ALT2 v1 090723 woTUCP"
"6391",1954-04-30,"38234.825961146234","ALT2 v1 090723 woTUCP"
"6392",1954-05-31,"19950.550816127201","ALT2 v1 090723 woTUCP"
"6393",1954-06-30,"16556.290985602347","ALT2 v1 090723 woTUCP"
"6394",1954-07-31,"27138.884246424212","ALT2 v1 090723 woTUCP"
"6395",1954-08-31,"21734.282306183228","ALT2 v1 090723 woTUCP"
"6396",1954-09-30,"19319.461737078826","ALT2 v1 090723 woTUCP"
"6397",1954-10-31,"15451.81310311742","ALT2 v1 090723 woTUCP"
"6398",1954-11-30,"15931.728532342993","ALT2 v1 090723 woTUCP"
"6399",1954-12-31,"22559.684886427236","ALT2 v1 090723 woTUCP"
"6400",1955-01-31,"22056.686667202466","ALT2 v1 090723 woTUCP"
"6401",1955-02-28,"15766.264613604428","ALT2 v1 090723 woTUCP"
"6402",1955-03-31,"12944.80257227029","ALT2 v1 090723 woTUCP"
"6403",1955-04-30,"15221.988398543821","ALT2 v1 090723 woTUCP"
"6404",1955-05-31,"14446.646730645882","ALT2 v1 090723 woTUCP"
"6405",1955-06-30,"15941.478446009207","ALT2 v1 090723 woTUCP"
"6406",1955-07-31,"13219.049192070921","ALT2 v1 090723 woTUCP"
"6407",1955-08-31,"10289.164379318481","ALT2 v1 090723 woTUCP"
"6408",1955-09-30,"10921.762136678075","ALT2 v1 090723 woTUCP"
"6409",1955-10-31,"10297.848442896189","ALT2 v1 090723 woTUCP"
"6410",1955-11-30,"10097.918494891008","ALT2 v1 090723 woTUCP"
"6411",1955-12-31,"123314.90990330432","ALT2 v1 090723 woTUCP"
"6412",1956-01-31,"198953.32483665898","ALT2 v1 090723 woTUCP"
"6413",1956-02-29,"107403.16528694442","ALT2 v1 090723 woTUCP"
"6414",1956-03-31,"48919.477528630065","ALT2 v1 090723 woTUCP"
"6415",1956-04-30,"25000.972619096057","ALT2 v1 090723 woTUCP"
"6416",1956-05-31,"29619.856404711431","ALT2 v1 090723 woTUCP"
"6417",1956-06-30,"20039.709981106109","ALT2 v1 090723 woTUCP"
"6418",1956-07-31,"24622.959112912722","ALT2 v1 090723 woTUCP"
"6419",1956-08-31,"19571.552810490019","ALT2 v1 090723 woTUCP"
"6420",1956-09-30,"18905.692733730353","ALT2 v1 090723 woTUCP"
"6421",1956-10-31,"17213.540523932803","ALT2 v1 090723 woTUCP"
"6422",1956-11-30,"16125.09773380176","ALT2 v1 090723 woTUCP"
"6423",1956-12-31,"12030.643345614122","ALT2 v1 090723 woTUCP"
"6424",1957-01-31,"15348.762202723976","ALT2 v1 090723 woTUCP"
"6425",1957-02-28,"23503.839710895725","ALT2 v1 090723 woTUCP"
"6426",1957-03-31,"47298.983407051172","ALT2 v1 090723 woTUCP"
"6427",1957-04-30,"17638.380289952831","ALT2 v1 090723 woTUCP"
"6428",1957-05-31,"25141.431524224339","ALT2 v1 090723 woTUCP"
"6429",1957-06-30,"15596.912718001067","ALT2 v1 090723 woTUCP"
"6430",1957-07-31,"24028.588127592153","ALT2 v1 090723 woTUCP"
"6431",1957-08-31,"21260.292809418301","ALT2 v1 090723 woTUCP"
"6432",1957-09-30,"14971.687192452266","ALT2 v1 090723 woTUCP"
"6433",1957-10-31,"21699.689378664261","ALT2 v1 090723 woTUCP"
"6434",1957-11-30,"15613.40313070971","ALT2 v1 090723 woTUCP"
"6435",1957-12-31,"27887.342729764434","ALT2 v1 090723 woTUCP"
"6436",1958-01-31,"41899.232490519084","ALT2 v1 090723 woTUCP"
"6437",1958-02-28,"219515.17217862245","ALT2 v1 090723 woTUCP"
"6438",1958-03-31,"120509.25387845282","ALT2 v1 090723 woTUCP"
"6439",1958-04-30,"106399.50748495682","ALT2 v1 090723 woTUCP"
"6440",1958-05-31,"39386.467368436824","ALT2 v1 090723 woTUCP"
"6441",1958-06-30,"22118.768026120506","ALT2 v1 090723 woTUCP"
"6442",1958-07-31,"23377.617386793903","ALT2 v1 090723 woTUCP"
"6443",1958-08-31,"21647.060126520508","ALT2 v1 090723 woTUCP"
"6444",1958-09-30,"25258.474801174823","ALT2 v1 090723 woTUCP"
"6445",1958-10-31,"18626.999807555774","ALT2 v1 090723 woTUCP"
"6446",1958-11-30,"17651.985078766716","ALT2 v1 090723 woTUCP"
"6447",1958-12-31,"16263.197736457647","ALT2 v1 090723 woTUCP"
"6448",1959-01-31,"30036.143819403453","ALT2 v1 090723 woTUCP"
"6449",1959-02-28,"58697.39613444631","ALT2 v1 090723 woTUCP"
"6450",1959-03-31,"20704.798574107426","ALT2 v1 090723 woTUCP"
"6451",1959-04-30,"15714.246449477503","ALT2 v1 090723 woTUCP"
"6452",1959-05-31,"15273.954548843656","ALT2 v1 090723 woTUCP"
"6453",1959-06-30,"16312.518616146495","ALT2 v1 090723 woTUCP"
"6454",1959-07-31,"25338.452763167094","ALT2 v1 090723 woTUCP"
"6455",1959-08-31,"18094.179181181455","ALT2 v1 090723 woTUCP"
"6456",1959-09-30,"15450.993067200574","ALT2 v1 090723 woTUCP"
"6457",1959-10-31,"9584.1482265239792","ALT2 v1 090723 woTUCP"
"6458",1959-11-30,"9345.2493158565412","ALT2 v1 090723 woTUCP"
"6459",1959-12-31,"9936.8414756479142","ALT2 v1 090723 woTUCP"
"6460",1960-01-31,"13813.214589460753","ALT2 v1 090723 woTUCP"
"6461",1960-02-29,"39797.391294646077","ALT2 v1 090723 woTUCP"
"6462",1960-03-31,"25997.577881255063","ALT2 v1 090723 woTUCP"
"6463",1960-04-30,"19033.409437125418","ALT2 v1 090723 woTUCP"
"6464",1960-05-31,"12908.275337107925","ALT2 v1 090723 woTUCP"
"6465",1960-06-30,"15583.712748906592","ALT2 v1 090723 woTUCP"
"6466",1960-07-31,"21553.12382296993","ALT2 v1 090723 woTUCP"
"6467",1960-08-31,"13100.900493049012","ALT2 v1 090723 woTUCP"
"6468",1960-09-30,"11005.59003165305","ALT2 v1 090723 woTUCP"
"6469",1960-10-31,"8847.7831333051745","ALT2 v1 090723 woTUCP"
"6470",1960-11-30,"12913.335869397659","ALT2 v1 090723 woTUCP"
"6471",1960-12-31,"19603.822096883214","ALT2 v1 090723 woTUCP"
"6472",1961-01-31,"12871.416301905088","ALT2 v1 090723 woTUCP"
"6473",1961-02-28,"36684.831243085056","ALT2 v1 090723 woTUCP"
"6474",1961-03-31,"19102.199390095568","ALT2 v1 090723 woTUCP"
"6475",1961-04-30,"14785.103426370808","ALT2 v1 090723 woTUCP"
"6476",1961-05-31,"14099.222987007412","ALT2 v1 090723 woTUCP"
"6477",1961-06-30,"15417.212421337204","ALT2 v1 090723 woTUCP"
"6478",1961-07-31,"17284.376256568015","ALT2 v1 090723 woTUCP"
"6479",1961-08-31,"10660.036157421135","ALT2 v1 090723 woTUCP"
"6480",1961-09-30,"10454.078289812629","ALT2 v1 090723 woTUCP"
"6481",1961-10-31,"8088.1252320440781","ALT2 v1 090723 woTUCP"
"6482",1961-11-30,"9293.2709899575602","ALT2 v1 090723 woTUCP"
"6483",1961-12-31,"17405.887294662174","ALT2 v1 090723 woTUCP"
"6484",1962-01-31,"11401.6393299141","ALT2 v1 090723 woTUCP"
"6485",1962-02-28,"80214.409081806531","ALT2 v1 090723 woTUCP"
"6486",1962-03-31,"28520.781315481512","ALT2 v1 090723 woTUCP"
"6487",1962-04-30,"20406.055062966272","ALT2 v1 090723 woTUCP"
"6488",1962-05-31,"18800.377175685269","ALT2 v1 090723 woTUCP"
"6489",1962-06-30,"15798.806626100568","ALT2 v1 090723 woTUCP"
"6490",1962-07-31,"21128.718480633877","ALT2 v1 090723 woTUCP"
"6491",1962-08-31,"15833.404402203851","ALT2 v1 090723 woTUCP"
"6492",1962-09-30,"12331.249453165245","ALT2 v1 090723 woTUCP"
"6493",1962-10-31,"46510.027891935759","ALT2 v1 090723 woTUCP"
"6494",1962-11-30,"16745.377494866349","ALT2 v1 090723 woTUCP"
"6495",1962-12-31,"32985.890699940232","ALT2 v1 090723 woTUCP"
"6496",1963-01-31,"20574.123202533909","ALT2 v1 090723 woTUCP"
"6497",1963-02-28,"85044.91417354843","ALT2 v1 090723 woTUCP"
"6498",1963-03-31,"28930.381139598365","ALT2 v1 090723 woTUCP"
"6499",1963-04-30,"99262.728163674998","ALT2 v1 090723 woTUCP"
"6500",1963-05-31,"32425.313560997765","ALT2 v1 090723 woTUCP"
"6501",1963-06-30,"18571.741708884554","ALT2 v1 090723 woTUCP"
"6502",1963-07-31,"24477.183163213074","ALT2 v1 090723 woTUCP"
"6503",1963-08-31,"20736.482456664991","ALT2 v1 090723 woTUCP"
"6504",1963-09-30,"22175.761383856734","ALT2 v1 090723 woTUCP"
"6505",1963-10-31,"14228.469989776841","ALT2 v1 090723 woTUCP"
"6506",1963-11-30,"29821.661767025045","ALT2 v1 090723 woTUCP"
"6507",1963-12-31,"17989.561620789704","ALT2 v1 090723 woTUCP"
"6508",1964-01-31,"26048.852230983812","ALT2 v1 090723 woTUCP"
"6509",1964-02-29,"15209.698868650768","ALT2 v1 090723 woTUCP"
"6510",1964-03-31,"13670.952372823371","ALT2 v1 090723 woTUCP"
"6511",1964-04-30,"15568.502184130928","ALT2 v1 090723 woTUCP"
"6512",1964-05-31,"14879.090989955279","ALT2 v1 090723 woTUCP"
"6513",1964-06-30,"15087.810723262694","ALT2 v1 090723 woTUCP"
"6514",1964-07-31,"20877.794409082911","ALT2 v1 090723 woTUCP"
"6515",1964-08-31,"12064.200822159084","ALT2 v1 090723 woTUCP"
"6516",1964-09-30,"11262.922804253147","ALT2 v1 090723 woTUCP"
"6517",1964-10-31,"9650.5178610927596","ALT2 v1 090723 woTUCP"
"6518",1964-11-30,"14458.97555377133","ALT2 v1 090723 woTUCP"
"6519",1964-12-31,"110393.29733902596","ALT2 v1 090723 woTUCP"
"6520",1965-01-31,"141402.67761750382","ALT2 v1 090723 woTUCP"
"6521",1965-02-28,"44164.309631357675","ALT2 v1 090723 woTUCP"
"6522",1965-03-31,"20591.686554069507","ALT2 v1 090723 woTUCP"
"6523",1965-04-30,"50213.370636561449","ALT2 v1 090723 woTUCP"
"6524",1965-05-31,"23833.538566376559","ALT2 v1 090723 woTUCP"
"6525",1965-06-30,"16917.792322466175","ALT2 v1 090723 woTUCP"
"6526",1965-07-31,"27020.256975824628","ALT2 v1 090723 woTUCP"
"6527",1965-08-31,"20914.090327708902","ALT2 v1 090723 woTUCP"
"6528",1965-09-30,"18251.245439144463","ALT2 v1 090723 woTUCP"
"6529",1965-10-31,"14292.908505938094","ALT2 v1 090723 woTUCP"
"6530",1965-11-30,"21742.9508724687","ALT2 v1 090723 woTUCP"
"6531",1965-12-31,"18305.548950864741","ALT2 v1 090723 woTUCP"
"6532",1966-01-31,"38264.153951124819","ALT2 v1 090723 woTUCP"
"6533",1966-02-28,"32930.549585292028","ALT2 v1 090723 woTUCP"
"6534",1966-03-31,"27200.00525393377","ALT2 v1 090723 woTUCP"
"6535",1966-04-30,"18378.557664123851","ALT2 v1 090723 woTUCP"
"6536",1966-05-31,"14760.298305100298","ALT2 v1 090723 woTUCP"
"6537",1966-06-30,"16872.022503475557","ALT2 v1 090723 woTUCP"
"6538",1966-07-31,"24379.726653967144","ALT2 v1 090723 woTUCP"
"6539",1966-08-31,"20436.760508169489","ALT2 v1 090723 woTUCP"
"6540",1966-09-30,"12269.32531921036","ALT2 v1 090723 woTUCP"
"6541",1966-10-31,"9626.5230210561494","ALT2 v1 090723 woTUCP"
"6542",1966-11-30,"16581.566739375168","ALT2 v1 090723 woTUCP"
"6543",1966-12-31,"44315.532178739501","ALT2 v1 090723 woTUCP"
"6544",1967-01-31,"61668.052645852353","ALT2 v1 090723 woTUCP"
"6545",1967-02-28,"60906.272928285711","ALT2 v1 090723 woTUCP"
"6546",1967-03-31,"62254.107255241172","ALT2 v1 090723 woTUCP"
"6547",1967-04-30,"67971.929554617556","ALT2 v1 090723 woTUCP"
"6548",1967-05-31,"52531.925043696305","ALT2 v1 090723 woTUCP"
"6549",1967-06-30,"33985.004531378494","ALT2 v1 090723 woTUCP"
"6550",1967-07-31,"22973.990711406619","ALT2 v1 090723 woTUCP"
"6551",1967-08-31,"21957.39816615326","ALT2 v1 090723 woTUCP"
"6552",1967-09-30,"22444.351114765548","ALT2 v1 090723 woTUCP"
"6553",1967-10-31,"18138.457119246868","ALT2 v1 090723 woTUCP"
"6554",1967-11-30,"17043.307557907381","ALT2 v1 090723 woTUCP"
"6555",1967-12-31,"15529.154128458325","ALT2 v1 090723 woTUCP"
"6556",1968-01-31,"28290.992542871816","ALT2 v1 090723 woTUCP"
"6557",1968-02-29,"58417.01313200219","ALT2 v1 090723 woTUCP"
"6558",1968-03-31,"38188.722201994235","ALT2 v1 090723 woTUCP"
"6559",1968-04-30,"16223.536518493218","ALT2 v1 090723 woTUCP"
"6560",1968-05-31,"14662.297607261378","ALT2 v1 090723 woTUCP"
"6561",1968-06-30,"16593.630867841504","ALT2 v1 090723 woTUCP"
"6562",1968-07-31,"25053.789568916294","ALT2 v1 090723 woTUCP"
"6563",1968-08-31,"19511.938153953724","ALT2 v1 090723 woTUCP"
"6564",1968-09-30,"12474.304911989426","ALT2 v1 090723 woTUCP"
"6565",1968-10-31,"11441.14044744328","ALT2 v1 090723 woTUCP"
"6566",1968-11-30,"12019.488735040712","ALT2 v1 090723 woTUCP"
"6567",1968-12-31,"27709.352253732533","ALT2 v1 090723 woTUCP"
"6568",1969-01-31,"163849.20402846183","ALT2 v1 090723 woTUCP"
"6569",1969-02-28,"176323.79074529652","ALT2 v1 090723 woTUCP"
"6570",1969-03-31,"75446.928543186252","ALT2 v1 090723 woTUCP"
"6571",1969-04-30,"58959.173601617324","ALT2 v1 090723 woTUCP"
"6572",1969-05-31,"52118.283698723557","ALT2 v1 090723 woTUCP"
"6573",1969-06-30,"28855.690895521155","ALT2 v1 090723 woTUCP"
"6574",1969-07-31,"21931.258906977208","ALT2 v1 090723 woTUCP"
"6575",1969-08-31,"21180.348556686633","ALT2 v1 090723 woTUCP"
"6576",1969-09-30,"21766.669784823258","ALT2 v1 090723 woTUCP"
"6577",1969-10-31,"20657.350471369351","ALT2 v1 090723 woTUCP"
"6578",1969-11-30,"17353.846153846171","ALT2 v1 090723 woTUCP"
"6579",1969-12-31,"57346.569558249488","ALT2 v1 090723 woTUCP"
"6580",1970-01-31,"240174.49896150627","ALT2 v1 090723 woTUCP"
"6581",1970-02-28,"91903.848136536675","ALT2 v1 090723 woTUCP"
"6582",1970-03-31,"44563.536475657573","ALT2 v1 090723 woTUCP"
"6583",1970-04-30,"22352.96257945622","ALT2 v1 090723 woTUCP"
"6584",1970-05-31,"16388.387215388899","ALT2 v1 090723 woTUCP"
"6585",1970-06-30,"19324.712389185464","ALT2 v1 090723 woTUCP"
"6586",1970-07-31,"24154.809071406329","ALT2 v1 090723 woTUCP"
"6587",1970-08-31,"21215.430528404911","ALT2 v1 090723 woTUCP"
"6588",1970-09-30,"18332.116812310451","ALT2 v1 090723 woTUCP"
"6589",1970-10-31,"16094.466620154382","ALT2 v1 090723 woTUCP"
"6590",1970-11-30,"22508.895301451059","ALT2 v1 090723 woTUCP"
"6591",1970-12-31,"71276.132451262369","ALT2 v1 090723 woTUCP"
"6592",1971-01-31,"58885.402556199668","ALT2 v1 090723 woTUCP"
"6593",1971-02-28,"29533.319844539972","ALT2 v1 090723 woTUCP"
"6594",1971-03-31,"50996.812399953516","ALT2 v1 090723 woTUCP"
"6595",1971-04-30,"26816.40391869743","ALT2 v1 090723 woTUCP"
"6596",1971-05-31,"24638.272892714533","ALT2 v1 090723 woTUCP"
"6597",1971-06-30,"15685.974926512299","ALT2 v1 090723 woTUCP"
"6598",1971-07-31,"27426.961129088508","ALT2 v1 090723 woTUCP"
"6599",1971-08-31,"21249.592591410372","ALT2 v1 090723 woTUCP"
"6600",1971-09-30,"24081.928603800206","ALT2 v1 090723 woTUCP"
"6601",1971-10-31,"13398.809658733988","ALT2 v1 090723 woTUCP"
"6602",1971-11-30,"13893.358339373613","ALT2 v1 090723 woTUCP"
"6603",1971-12-31,"21883.382837155041","ALT2 v1 090723 woTUCP"
"6604",1972-01-31,"19257.450154195401","ALT2 v1 090723 woTUCP"
"6605",1972-02-29,"21233.355545894745","ALT2 v1 090723 woTUCP"
"6606",1972-03-31,"27407.359628941991","ALT2 v1 090723 woTUCP"
"6607",1972-04-30,"19245.289992908514","ALT2 v1 090723 woTUCP"
"6608",1972-05-31,"13439.964712536796","ALT2 v1 090723 woTUCP"
"6609",1972-06-30,"17046.142661207694","ALT2 v1 090723 woTUCP"
"6610",1972-07-31,"24575.773070363473","ALT2 v1 090723 woTUCP"
"6611",1972-08-31,"14361.993466582062","ALT2 v1 090723 woTUCP"
"6612",1972-09-30,"12185.02020113817","ALT2 v1 090723 woTUCP"
"6613",1972-10-31,"11547.420493132904","ALT2 v1 090723 woTUCP"
"6614",1972-11-30,"21589.381114322001","ALT2 v1 090723 woTUCP"
"6615",1972-12-31,"32332.661858970572","ALT2 v1 090723 woTUCP"
"6616",1973-01-31,"91866.412071049446","ALT2 v1 090723 woTUCP"
"6617",1973-02-28,"105757.22390097722","ALT2 v1 090723 woTUCP"
"6618",1973-03-31,"65836.008078422863","ALT2 v1 090723 woTUCP"
"6619",1973-04-30,"24024.102108004081","ALT2 v1 090723 woTUCP"
"6620",1973-05-31,"18125.989361692831","ALT2 v1 090723 woTUCP"
"6621",1973-06-30,"19330.520025326638","ALT2 v1 090723 woTUCP"
"6622",1973-07-31,"26318.855644740059","ALT2 v1 090723 woTUCP"
"6623",1973-08-31,"20131.874630470142","ALT2 v1 090723 woTUCP"
"6624",1973-09-30,"18141.45220482484","ALT2 v1 090723 woTUCP"
"6625",1973-10-31,"17083.950871899262","ALT2 v1 090723 woTUCP"
"6626",1973-11-30,"55021.658489634072","ALT2 v1 090723 woTUCP"
"6627",1973-12-31,"90305.705130802948","ALT2 v1 090723 woTUCP"
"6628",1974-01-31,"153117.85121613336","ALT2 v1 090723 woTUCP"
"6629",1974-02-28,"55270.420122495387","ALT2 v1 090723 woTUCP"
"6630",1974-03-31,"122058.73889324603","ALT2 v1 090723 woTUCP"
"6631",1974-04-30,"70643.983997321717","ALT2 v1 090723 woTUCP"
"6632",1974-05-31,"25327.974303769563","ALT2 v1 090723 woTUCP"
"6633",1974-06-30,"16588.074150451816","ALT2 v1 090723 woTUCP"
"6634",1974-07-31,"26230.185775989215","ALT2 v1 090723 woTUCP"
"6635",1974-08-31,"21635.36932824312","ALT2 v1 090723 woTUCP"
"6636",1974-09-30,"21484.18929016927","ALT2 v1 090723 woTUCP"
"6637",1974-10-31,"16068.558871127741","ALT2 v1 090723 woTUCP"
"6638",1974-11-30,"15567.525199958218","ALT2 v1 090723 woTUCP"
"6639",1974-12-31,"16733.592930539355","ALT2 v1 090723 woTUCP"
"6640",1975-01-31,"13619.348005187894","ALT2 v1 090723 woTUCP"
"6641",1975-02-28,"69098.476038373483","ALT2 v1 090723 woTUCP"
"6642",1975-03-31,"94794.773634675352","ALT2 v1 090723 woTUCP"
"6643",1975-04-30,"37375.637446350622","ALT2 v1 090723 woTUCP"
"6644",1975-05-31,"29422.981868669525","ALT2 v1 090723 woTUCP"
"6645",1975-06-30,"19739.843298052077","ALT2 v1 090723 woTUCP"
"6646",1975-07-31,"23894.305949879952","ALT2 v1 090723 woTUCP"
